Local time,Open,High,Low,Close,Volume
22.09.2006 05:00:00.000 GMT+0800,116.325,116.594,116.050,116.522,621175196289.0625
23.09.2006 05:00:00.000 GMT+0800,116.522,116.522,116.522,116.522,0
24.09.2006 05:00:00.000 GMT+0800,116.522,116.522,116.522,116.522,0
25.09.2006 05:00:00.000 GMT+0800,116.585,116.725,116.094,116.581,622267894531.25
26.09.2006 05:00:00.000 GMT+0800,116.589,117.225,116.245,117.078,621254997070.3125
27.09.2006 05:00:00.000 GMT+0800,117.077,117.637,116.873,117.467,613470596679.6875
28.09.2006 05:00:00.000 GMT+0800,117.454,117.923,117.305,117.785,626897502929.6875
29.09.2006 05:00:00.000 GMT+0800,117.782,118.181,117.515,118.135,614667399414.0625
30.09.2006 05:00:00.000 GMT+0800,118.135,118.135,118.135,118.135,0
01.10.2006 05:00:00.000 GMT+0800,118.135,118.135,118.037,118.037,0
02.10.2006 05:00:00.000 GMT+0800,118.101,118.381,117.485,117.615,616044394531.25
03.10.2006 05:00:00.000 GMT+0800,117.613,117.949,117.363,117.885,618319999023.4375
04.10.2006 05:00:00.000 GMT+0800,117.868,118.270,117.816,117.864,619867900390.625
05.10.2006 05:00:00.000 GMT+0800,117.878,117.910,117.433,117.655,615951194335.9375
06.10.2006 05:00:00.000 GMT+0800,117.653,119.090,117.634,118.972,620521699218.75
07.10.2006 05:00:00.000 GMT+0800,118.972,118.972,118.972,118.972,0
08.10.2006 05:00:00.000 GMT+0800,118.972,118.972,118.972,118.972,0
09.10.2006 05:00:00.000 GMT+0800,118.950,119.281,118.031,119.061,626785506835.9375
10.10.2006 05:00:00.000 GMT+0800,119.076,119.779,118.892,119.693,618308102539.0625
11.10.2006 05:00:00.000 GMT+0800,119.689,119.818,119.329,119.755,610303605468.75
12.10.2006 05:00:00.000 GMT+0800,119.753,119.768,119.250,119.334,619510691406.25
13.10.2006 05:00:00.000 GMT+0800,119.313,119.870,119.075,119.589,622863203125
14.10.2006 05:00:00.000 GMT+0800,119.589,119.589,119.589,119.589,0
15.10.2006 05:00:00.000 GMT+0800,119.589,119.589,119.589,119.589,0
16.10.2006 05:00:00.000 GMT+0800,119.612,119.782,118.978,118.998,623849306640.625
17.10.2006 05:00:00.000 GMT+0800,119.014,119.118,118.541,118.712,626261199218.75
18.10.2006 05:00:00.000 GMT+0800,118.733,119.157,118.329,118.884,618928505859.375
19.10.2006 05:00:00.000 GMT+0800,118.866,119.000,118.013,118.120,609247095703.125
20.10.2006 05:00:00.000 GMT+0800,118.117,118.779,118.088,118.698,613812195312.5
21.10.2006 05:00:00.000 GMT+0800,118.698,118.698,118.698,118.698,0
22.10.2006 05:00:00.000 GMT+0800,118.698,118.698,118.698,118.698,0
23.10.2006 05:00:00.000 GMT+0800,118.702,119.365,118.551,119.314,624756499023.4375
24.10.2006 05:00:00.000 GMT+0800,119.301,119.642,119.082,119.328,627183195312.5
25.10.2006 05:00:00.000 GMT+0800,119.312,119.422,118.876,119.084,620051791015.625
26.10.2006 05:00:00.000 GMT+0800,119.083,119.128,118.235,118.368,612509709960.9375
27.10.2006 05:00:00.000 GMT+0800,118.349,118.710,117.160,117.566,618939091796.875
28.10.2006 05:00:00.000 GMT+0800,117.566,117.566,117.566,117.566,0
29.10.2006 05:00:00.000 GMT+0800,117.566,117.566,117.566,117.566,0
30.10.2006 06:00:00.000 GMT+0800,117.442,117.594,117.193,117.450,623163794921.875
31.10.2006 06:00:00.000 GMT+0800,117.428,118.029,116.620,116.947,615075096679.6875
01.11.2006 06:00:00.000 GMT+0800,116.940,117.136,116.582,117.027,625834500976.5625
02.11.2006 06:00:00.000 GMT+0800,117.017,117.345,116.660,117.104,611983408203.125
03.11.2006 06:00:00.000 GMT+0800,117.108,118.180,116.966,117.981,619978700195.3125
04.11.2006 06:00:00.000 GMT+0800,117.981,117.981,117.981,117.981,0
05.11.2006 06:00:00.000 GMT+0800,117.981,117.981,117.981,117.981,0
06.11.2006 06:00:00.000 GMT+0800,118.046,118.447,117.790,118.286,610861600585.9375
07.11.2006 06:00:00.000 GMT+0800,118.279,118.299,117.247,117.668,612493596679.6875
08.11.2006 06:00:00.000 GMT+0800,117.675,117.972,117.388,117.818,609975897460.9375
09.11.2006 06:00:00.000 GMT+0800,117.793,118.577,117.682,117.905,610095201171.875
10.11.2006 06:00:00.000 GMT+0800,117.904,117.937,117.187,117.596,608223098632.8125
11.11.2006 06:00:00.000 GMT+0800,117.596,117.596,117.596,117.596,0
12.11.2006 06:00:00.000 GMT+0800,117.596,117.596,117.596,117.596,0
13.11.2006 06:00:00.000 GMT+0800,117.546,118.279,117.114,118.157,613747302734.375
14.11.2006 06:00:00.000 GMT+0800,118.101,118.167,117.249,117.606,610824993164.0625
15.11.2006 06:00:00.000 GMT+0800,117.613,118.182,117.501,117.995,614114791992.1875
16.11.2006 06:00:00.000 GMT+0800,117.970,118.321,117.725,118.187,605913399414.0625
17.11.2006 06:00:00.000 GMT+0800,118.187,118.452,117.507,117.724,613705707031.25
18.11.2006 06:00:00.000 GMT+0800,117.724,117.724,117.724,117.724,0
19.11.2006 06:00:00.000 GMT+0800,117.724,117.724,117.724,117.724,0
20.11.2006 06:00:00.000 GMT+0800,117.845,118.178,117.750,118.028,620585309570.3125
21.11.2006 06:00:00.000 GMT+0800,118.030,118.232,117.712,117.888,617858898437.5
22.11.2006 06:00:00.000 GMT+0800,117.892,117.904,116.355,116.720,611818595703.125
23.11.2006 06:00:00.000 GMT+0800,116.715,116.818,116.030,116.275,620931593750
24.11.2006 06:00:00.000 GMT+0800,116.280,116.471,115.571,115.844,605099506835.9375
25.11.2006 06:00:00.000 GMT+0800,115.844,115.844,115.844,115.844,0
26.11.2006 06:00:00.000 GMT+0800,115.844,115.844,115.844,115.844,0
27.11.2006 06:00:00.000 GMT+0800,115.517,116.387,115.365,116.068,611420397460.9375
28.11.2006 06:00:00.000 GMT+0800,116.067,116.385,115.876,116.125,620765691406.25
29.11.2006 06:00:00.000 GMT+0800,116.130,116.449,115.563,116.387,585192400390.625
30.11.2006 06:00:00.000 GMT+0800,116.386,116.542,115.495,115.771,611090307617.1875
01.12.2006 06:00:00.000 GMT+0800,115.786,116.363,114.978,115.416,610772989257.8125
02.12.2006 06:00:00.000 GMT+0800,115.416,115.416,115.416,115.416,0
03.12.2006 06:00:00.000 GMT+0800,115.416,115.416,115.416,115.416,0
04.12.2006 06:00:00.000 GMT+0800,115.438,115.815,115.096,115.256,615736488281.25
05.12.2006 06:00:00.000 GMT+0800,115.256,115.420,114.441,114.874,614955306640.625
06.12.2006 06:00:00.000 GMT+0800,114.862,115.293,114.506,115.235,616001207031.25
07.12.2006 06:00:00.000 GMT+0800,115.237,115.371,114.746,115.224,611551492187.5
08.12.2006 06:00:00.000 GMT+0800,115.229,116.467,114.901,116.299,613449000000
09.12.2006 06:00:00.000 GMT+0800,116.299,116.299,116.299,116.299,0
10.12.2006 06:00:00.000 GMT+0800,116.299,116.299,116.299,116.299,0
11.12.2006 06:00:00.000 GMT+0800,116.407,117.229,116.151,116.978,617426896484.375
12.12.2006 06:00:00.000 GMT+0800,116.967,117.208,116.675,116.765,620898907226.5625
13.12.2006 06:00:00.000 GMT+0800,116.760,117.637,116.632,117.563,614613598632.8125
14.12.2006 06:00:00.000 GMT+0800,117.561,117.865,117.250,117.818,615800896484.375
15.12.2006 06:00:00.000 GMT+0800,117.817,118.317,117.450,118.166,619572704101.5625
16.12.2006 06:00:00.000 GMT+0800,118.166,118.166,118.166,118.166,0
17.12.2006 06:00:00.000 GMT+0800,118.166,118.166,118.166,118.166,0
18.12.2006 06:00:00.000 GMT+0800,117.910,118.266,117.663,118.133,609879607421.875
19.12.2006 06:00:00.000 GMT+0800,118.146,118.289,117.772,118.085,617333802734.375
20.12.2006 06:00:00.000 GMT+0800,118.086,118.500,117.926,118.444,613679193359.375
21.12.2006 06:00:00.000 GMT+0800,118.442,118.501,117.961,118.326,622878704101.5625
22.12.2006 06:00:00.000 GMT+0800,118.310,118.957,118.178,118.805,623224201171.875
23.12.2006 06:00:00.000 GMT+0800,118.805,118.805,118.805,118.805,0
24.12.2006 06:00:00.000 GMT+0800,118.805,118.805,118.805,118.805,0
25.12.2006 06:00:00.000 GMT+0800,118.870,118.960,118.632,118.728,629410595703.125
26.12.2006 06:00:00.000 GMT+0800,118.750,119.220,118.683,119.120,630212601562.5
27.12.2006 06:00:00.000 GMT+0800,119.125,119.200,118.275,118.838,622869198242.1875
28.12.2006 06:00:00.000 GMT+0800,118.827,119.023,118.496,118.894,622713501953.125
29.12.2006 06:00:00.000 GMT+0800,118.898,119.155,118.703,119.072,622469101562.5
30.12.2006 06:00:00.000 GMT+0800,119.072,119.072,119.072,119.072,0
31.12.2006 06:00:00.000 GMT+0800,119.072,119.072,119.072,119.072,0
01.01.2007 06:00:00.000 GMT+0800,119.000,119.072,118.940,119.030,602929708007.8125
02.01.2007 06:00:00.000 GMT+0800,119.038,119.060,118.470,118.814,630213295898.4375
03.01.2007 06:00:00.000 GMT+0800,118.829,119.668,118.634,119.352,612911699218.75
04.01.2007 06:00:00.000 GMT+0800,119.326,119.496,118.977,119.033,617981189453.125
05.01.2007 06:00:00.000 GMT+0800,119.026,119.042,117.975,118.600,625396192382.8125
06.01.2007 06:00:00.000 GMT+0800,118.600,118.600,118.600,118.600,0
07.01.2007 06:00:00.000 GMT+0800,118.600,118.600,118.600,118.600,0
08.01.2007 06:00:00.000 GMT+0800,118.607,118.816,118.107,118.760,627841100585.9375
09.01.2007 06:00:00.000 GMT+0800,118.767,119.517,118.669,119.350,620249995117.1875
10.01.2007 06:00:00.000 GMT+0800,119.346,119.765,119.119,119.615,621247205078.125
11.01.2007 06:00:00.000 GMT+0800,119.620,120.627,119.464,120.476,610070999023.4375
12.01.2007 06:00:00.000 GMT+0800,120.476,120.718,120.161,120.294,607480111328.125
13.01.2007 06:00:00.000 GMT+0800,120.294,120.294,120.294,120.294,0
14.01.2007 06:00:00.000 GMT+0800,120.294,120.294,120.294,120.294,0
15.01.2007 06:00:00.000 GMT+0800,120.361,120.588,120.051,120.410,609634904296.875
16.01.2007 06:00:00.000 GMT+0800,120.418,120.758,120.185,120.645,617804997070.3125
17.01.2007 06:00:00.000 GMT+0800,120.641,120.867,120.344,120.638,617009901367.1875
18.01.2007 06:00:00.000 GMT+0800,120.641,121.573,120.449,121.196,618346010742.1875
19.01.2007 06:00:00.000 GMT+0800,121.197,121.470,121.081,121.202,613609107421.875
20.01.2007 06:00:00.000 GMT+0800,121.202,121.202,121.202,121.202,0
21.01.2007 06:00:00.000 GMT+0800,121.202,121.202,121.202,121.202,0
22.01.2007 06:00:00.000 GMT+0800,121.228,121.780,121.171,121.634,622263009765.625
23.01.2007 06:00:00.000 GMT+0800,121.638,121.736,121.102,121.615,615518695312.5
24.01.2007 06:00:00.000 GMT+0800,121.630,121.779,120.642,121.171,615612601562.5
25.01.2007 06:00:00.000 GMT+0800,121.174,121.267,120.190,121.226,612179898437.5
26.01.2007 06:00:00.000 GMT+0800,121.240,121.631,121.193,121.507,610043795898.4375
27.01.2007 06:00:00.000 GMT+0800,121.507,121.507,121.507,121.507,0
28.01.2007 06:00:00.000 GMT+0800,121.507,121.507,121.507,121.507,0
29.01.2007 06:00:00.000 GMT+0800,121.436,122.165,121.387,121.707,610018094726.5625
30.01.2007 06:00:00.000 GMT+0800,121.717,121.979,121.467,121.605,615816996093.75
31.01.2007 06:00:00.000 GMT+0800,121.606,121.736,120.627,120.676,611819190429.6875
01.02.2007 06:00:00.000 GMT+0800,120.663,120.900,120.134,120.793,612496410156.25
02.02.2007 06:00:00.000 GMT+0800,120.790,121.344,120.620,121.102,621949392578.125
03.02.2007 06:00:00.000 GMT+0800,121.102,121.102,121.102,121.102,0
04.02.2007 06:00:00.000 GMT+0800,121.102,121.102,121.102,121.102,0
05.02.2007 06:00:00.000 GMT+0800,121.080,121.179,120.199,120.304,617595192382.8125
06.02.2007 06:00:00.000 GMT+0800,120.308,120.554,119.982,120.062,615324702148.4375
07.02.2007 06:00:00.000 GMT+0800,120.077,120.800,119.970,120.666,612612798828.125
08.02.2007 06:00:00.000 GMT+0800,120.662,121.423,120.566,121.013,612197497070.3125
09.02.2007 06:00:00.000 GMT+0800,121.018,121.743,120.964,121.679,615585497070.3125
10.02.2007 06:00:00.000 GMT+0800,121.679,121.679,121.679,121.679,0
11.02.2007 06:00:00.000 GMT+0800,121.679,121.679,121.679,121.679,0
12.02.2007 06:00:00.000 GMT+0800,121.772,122.087,121.583,121.925,635404703125
13.02.2007 06:00:00.000 GMT+0800,121.923,121.953,121.090,121.152,620418708007.8125
14.02.2007 06:00:00.000 GMT+0800,121.158,121.347,120.626,120.768,616237997070.3125
15.02.2007 06:00:00.000 GMT+0800,120.764,120.764,119.147,119.256,615800300781.25
16.02.2007 06:00:00.000 GMT+0800,119.246,119.550,118.984,119.392,614382495117.1875
17.02.2007 06:00:00.000 GMT+0800,119.392,119.392,119.392,119.392,0
18.02.2007 06:00:00.000 GMT+0800,119.392,119.392,119.392,119.392,0
19.02.2007 06:00:00.000 GMT+0800,119.392,119.727,119.198,119.536,617182604492.1875
20.02.2007 06:00:00.000 GMT+0800,119.535,120.330,119.506,119.998,615736003906.25
21.02.2007 06:00:00.000 GMT+0800,119.998,121.170,119.713,120.919,615596401367.1875
22.02.2007 06:00:00.000 GMT+0800,120.905,121.636,120.790,121.565,612412607421.875
23.02.2007 06:00:00.000 GMT+0800,121.566,121.627,120.898,121.039,612618393554.6875
24.02.2007 06:00:00.000 GMT+0800,121.039,121.039,121.039,121.039,0
25.02.2007 06:00:00.000 GMT+0800,121.039,121.039,121.039,121.039,0
26.02.2007 06:00:00.000 GMT+0800,121.014,121.060,120.345,120.615,607381595703.125
27.02.2007 06:00:00.000 GMT+0800,120.625,120.743,117.515,117.902,611770900390.625
28.02.2007 06:00:00.000 GMT+0800,117.912,118.806,117.892,118.528,608560486328.125
01.03.2007 06:00:00.000 GMT+0800,118.519,118.847,116.979,117.578,618791503906.25
02.03.2007 06:00:00.000 GMT+0800,117.590,117.812,116.417,116.778,617424200195.3125
03.03.2007 06:00:00.000 GMT+0800,116.778,116.778,116.778,116.778,0
04.03.2007 06:00:00.000 GMT+0800,116.778,116.778,116.778,116.778,0
05.03.2007 06:00:00.000 GMT+0800,116.736,116.788,115.148,115.500,617688800781.25
06.03.2007 06:00:00.000 GMT+0800,115.514,116.723,115.191,116.573,605183295898.4375
07.03.2007 06:00:00.000 GMT+0800,116.583,116.881,115.963,116.037,610906098632.8125
08.03.2007 06:00:00.000 GMT+0800,116.031,117.470,115.552,117.147,613361499023.4375
09.03.2007 06:00:00.000 GMT+0800,117.141,118.363,117.076,118.295,614796105468.75
10.03.2007 06:00:00.000 GMT+0800,118.295,118.295,118.295,118.295,0
11.03.2007 06:00:00.000 GMT+0800,118.295,118.295,118.295,118.295,0
12.03.2007 05:00:00.000 GMT+0800,118.292,118.475,117.209,117.690,618169800781.25
13.03.2007 05:00:00.000 GMT+0800,117.686,117.761,116.183,116.244,616450801757.8125
14.03.2007 05:00:00.000 GMT+0800,116.262,117.117,115.752,117.043,613550095703.125
15.03.2007 05:00:00.000 GMT+0800,117.041,117.768,116.972,117.539,611758802734.375
16.03.2007 05:00:00.000 GMT+0800,117.527,117.593,116.495,116.668,613436994140.625
17.03.2007 05:00:00.000 GMT+0800,116.668,116.668,116.668,116.668,0
18.03.2007 05:00:00.000 GMT+0800,116.668,116.668,116.668,116.668,0
19.03.2007 05:00:00.000 GMT+0800,116.417,117.750,116.215,117.485,617257701171.875
20.03.2007 05:00:00.000 GMT+0800,117.485,117.985,116.917,117.249,616126410156.25
21.03.2007 05:00:00.000 GMT+0800,117.247,117.934,117.164,117.499,613483986328.125
22.03.2007 05:00:00.000 GMT+0800,117.498,118.281,117.235,118.087,612642908203.125
23.03.2007 05:00:00.000 GMT+0800,118.083,118.231,117.395,118.085,613275592773.4375
24.03.2007 05:00:00.000 GMT+0800,118.085,118.085,118.085,118.085,0
25.03.2007 05:00:00.000 GMT+0800,118.085,118.085,118.085,118.085,0
26.03.2007 05:00:00.000 GMT+0800,118.035,118.416,117.635,118.113,590170404296.875
27.03.2007 05:00:00.000 GMT+0800,118.106,118.339,117.640,117.850,443802487213.1347
28.03.2007 05:00:00.000 GMT+0800,117.840,117.860,116.377,116.838,171861384063.7208
29.03.2007 05:00:00.000 GMT+0800,116.833,118.081,116.668,118.057,587783110351.5625
30.03.2007 05:00:00.000 GMT+0800,118.033,118.379,117.215,117.800,867044104492.1875
31.03.2007 05:00:00.000 GMT+0800,117.800,117.800,117.800,117.800,0
01.04.2007 05:00:00.000 GMT+0800,117.800,117.800,117.648,117.648,0
02.04.2007 05:00:00.000 GMT+0800,117.960,118.070,117.500,117.850,1316102839294.4336
03.04.2007 05:00:00.000 GMT+0800,117.840,118.980,117.709,118.950,1313098791015.625
04.04.2007 05:00:00.000 GMT+0800,118.950,119.080,118.550,118.710,847439508789.0625
05.04.2007 05:00:00.000 GMT+0800,118.710,118.990,118.430,118.735,646704666992.1875
06.04.2007 05:00:00.000 GMT+0800,118.730,119.390,118.657,119.245,412576596191.4063
07.04.2007 05:00:00.000 GMT+0800,119.245,119.245,119.245,119.245,0
08.04.2007 05:00:00.000 GMT+0800,119.245,119.245,119.245,119.245,0
09.04.2007 05:00:00.000 GMT+0800,119.245,119.385,119.175,119.320,329342589355.4688
10.04.2007 05:00:00.000 GMT+0800,119.320,119.360,118.760,119.050,772092844726.5625
11.04.2007 05:00:00.000 GMT+0800,119.050,119.540,118.870,119.370,777426366210.9375
12.04.2007 05:00:00.000 GMT+0800,119.370,119.510,118.790,119.130,704404709472.6562
13.04.2007 05:00:00.000 GMT+0800,119.140,119.565,118.187,119.210,460252968750
14.04.2007 05:00:00.000 GMT+0800,119.210,119.210,119.210,119.210,0
15.04.2007 05:00:00.000 GMT+0800,119.210,119.210,119.210,119.210,0
16.04.2007 05:00:00.000 GMT+0800,119.150,119.860,119.100,119.730,501199690734.8633
17.04.2007 05:00:00.000 GMT+0800,119.730,119.815,118.810,118.910,990678440429.6875
18.04.2007 05:00:00.000 GMT+0800,118.900,119.030,118.110,118.670,946135504882.8125
19.04.2007 05:00:00.000 GMT+0800,118.670,118.670,117.610,118.470,981801868164.0625
20.04.2007 05:00:00.000 GMT+0800,118.470,118.955,118.240,118.640,674330129394.5312
21.04.2007 05:00:00.000 GMT+0800,118.640,118.640,118.640,118.640,0
22.04.2007 05:00:00.000 GMT+0800,118.640,118.640,118.640,118.640,0
23.04.2007 05:00:00.000 GMT+0800,118.692,119.030,118.225,118.650,775693948242.1875
24.04.2007 05:00:00.000 GMT+0800,118.640,118.940,118.235,118.570,857582073242.1875
25.04.2007 05:00:00.000 GMT+0800,118.570,118.840,118.265,118.740,802250391601.5625
26.04.2007 05:00:00.000 GMT+0800,118.720,119.670,118.530,119.540,945314068359.375
27.04.2007 05:00:00.000 GMT+0800,119.550,119.760,118.880,119.620,820217416503.9062
28.04.2007 05:00:00.000 GMT+0800,119.620,119.620,119.620,119.620,0
29.04.2007 05:00:00.000 GMT+0800,119.620,119.620,119.620,119.620,0
30.04.2007 05:00:00.000 GMT+0800,119.406,119.750,119.110,119.510,1277874858886.7188
01.05.2007 05:00:00.000 GMT+0800,119.500,119.860,119.070,119.850,1868722822265.625
02.05.2007 05:00:00.000 GMT+0800,119.840,120.280,119.500,120.150,2214626478515.625
03.05.2007 05:00:00.000 GMT+0800,120.150,120.465,119.965,120.440,1474877712890.625
04.05.2007 05:00:00.000 GMT+0800,120.440,120.460,119.900,120.160,1346149214843.75
05.05.2007 05:00:00.000 GMT+0800,120.160,120.160,120.160,120.160,0
06.05.2007 05:00:00.000 GMT+0800,120.160,120.160,120.160,120.160,0
07.05.2007 05:00:00.000 GMT+0800,120.060,120.180,119.785,120.090,1185211887695.3125
08.05.2007 05:00:00.000 GMT+0800,120.080,120.130,119.520,120.020,2508966220703.125
09.05.2007 05:00:00.000 GMT+0800,120.020,120.140,119.625,120.080,2222954628906.25
10.05.2007 05:00:00.000 GMT+0800,120.080,120.530,119.825,119.880,3371331650390.625
11.05.2007 05:00:00.000 GMT+0800,119.880,120.230,119.470,120.170,3244065273437.5
12.05.2007 05:00:00.000 GMT+0800,120.170,120.170,120.170,120.170,0
13.05.2007 05:00:00.000 GMT+0800,120.170,120.170,120.170,120.170,0
14.05.2007 05:00:00.000 GMT+0800,120.240,120.450,120.035,120.340,2420214136718.75
15.05.2007 05:00:00.000 GMT+0800,120.340,120.575,120.120,120.250,2938981441406.25
16.05.2007 05:00:00.000 GMT+0800,120.260,120.840,120.160,120.820,2974347916015.625
17.05.2007 05:00:00.000 GMT+0800,120.810,121.360,120.670,121.290,2575210765625
18.05.2007 05:00:00.000 GMT+0800,121.290,121.390,120.685,121.110,2282000021484.375
19.05.2007 05:00:00.000 GMT+0800,121.110,121.110,121.110,121.110,0
20.05.2007 05:00:00.000 GMT+0800,121.110,121.110,121.110,121.110,0
21.05.2007 05:00:00.000 GMT+0800,121.119,121.630,120.960,121.460,1952213205078.125
22.05.2007 05:00:00.000 GMT+0800,121.450,121.595,121.200,121.550,1937714894531.25
23.05.2007 05:00:00.000 GMT+0800,121.550,121.870,121.310,121.650,2585466960937.5
24.05.2007 05:00:00.000 GMT+0800,121.660,121.680,121.240,121.380,2485070935546.875
25.05.2007 05:00:00.000 GMT+0800,121.380,121.870,120.850,121.770,2214812996093.75
26.05.2007 05:00:00.000 GMT+0800,121.770,121.770,121.770,121.770,0
27.05.2007 05:00:00.000 GMT+0800,121.770,121.770,121.770,121.770,0
28.05.2007 05:00:00.000 GMT+0800,121.732,121.810,121.573,121.710,1041043880859.375
29.05.2007 05:00:00.000 GMT+0800,121.700,121.810,121.185,121.640,2664126511718.75
30.05.2007 05:00:00.000 GMT+0800,121.640,121.770,121.285,121.640,2847059882812.5
31.05.2007 05:00:00.000 GMT+0800,121.640,121.975,121.450,121.730,2336255996093.75
01.06.2007 05:00:00.000 GMT+0800,121.720,122.135,121.680,122.060,2064156406250
02.06.2007 05:00:00.000 GMT+0800,122.060,122.060,122.060,122.060,0
03.06.2007 05:00:00.000 GMT+0800,122.060,122.060,122.060,122.060,0
04.06.2007 05:00:00.000 GMT+0800,122.092,122.110,121.545,121.770,2081135203125
05.06.2007 05:00:00.000 GMT+0800,121.770,121.940,121.115,121.390,2379753375000
06.06.2007 05:00:00.000 GMT+0800,121.390,121.490,120.880,121.080,3223080492187.5
07.06.2007 05:00:00.000 GMT+0800,121.080,121.560,120.770,120.970,3669284013671.875
08.06.2007 05:00:00.000 GMT+0800,120.970,121.830,120.770,121.710,3182134533203.125
09.06.2007 05:00:00.000 GMT+0800,121.710,121.710,121.710,121.710,0
10.06.2007 05:00:00.000 GMT+0800,121.710,121.710,121.710,121.710,0
11.06.2007 05:00:00.000 GMT+0800,121.710,121.835,121.508,121.720,2148111914062.5
12.06.2007 05:00:00.000 GMT+0800,121.720,121.860,121.578,121.700,2044003375000
13.06.2007 05:00:00.000 GMT+0800,121.690,122.760,121.480,122.710,2652171324218.75
14.06.2007 05:00:00.000 GMT+0800,122.710,123.120,122.535,122.910,1751352548828.125
15.06.2007 05:00:00.000 GMT+0800,122.900,123.660,122.859,123.430,2120914837890.625
16.06.2007 05:00:00.000 GMT+0800,123.430,123.430,123.430,123.430,0
17.06.2007 05:00:00.000 GMT+0800,123.430,123.430,123.430,123.430,0
18.06.2007 05:00:00.000 GMT+0800,123.440,123.750,123.300,123.650,2157235691406.25
19.06.2007 05:00:00.000 GMT+0800,123.660,123.730,123.296,123.350,2851450316406.25
20.06.2007 05:00:00.000 GMT+0800,123.350,123.675,123.100,123.550,2769315250000
21.06.2007 05:00:00.000 GMT+0800,123.560,123.745,123.410,123.720,2345161513671.875
22.06.2007 05:00:00.000 GMT+0800,123.710,124.140,123.660,123.870,2616660707031.25
23.06.2007 05:00:00.000 GMT+0800,123.870,123.870,123.870,123.870,0
24.06.2007 05:00:00.000 GMT+0800,123.870,123.870,123.870,123.870,0
25.06.2007 05:00:00.000 GMT+0800,123.780,123.940,123.305,123.660,2598128787109.375
26.06.2007 05:00:00.000 GMT+0800,123.660,123.700,122.810,123.250,3376177007812.5
27.06.2007 05:00:00.000 GMT+0800,123.250,123.260,122.225,122.830,3858057871093.75
28.06.2007 05:00:00.000 GMT+0800,122.830,123.360,122.756,123.170,3572449195312.5
29.06.2007 05:00:00.000 GMT+0800,123.170,123.560,122.960,123.170,3106279816406.25
30.06.2007 05:00:00.000 GMT+0800,123.170,123.170,123.170,123.170,0
01.07.2007 05:00:00.000 GMT+0800,123.170,123.170,123.143,123.143,0
02.07.2007 05:00:00.000 GMT+0800,123.148,123.280,122.085,122.410,2991836314453.125
03.07.2007 05:00:00.000 GMT+0800,122.410,122.680,122.125,122.450,3036431667968.75
04.07.2007 05:00:00.000 GMT+0800,122.440,122.700,122.210,122.690,1692733722656.25
05.07.2007 05:00:00.000 GMT+0800,122.690,123.010,122.330,122.930,3229735062500
06.07.2007 05:00:00.000 GMT+0800,122.940,123.550,122.845,123.320,3115423017578.125
07.07.2007 05:00:00.000 GMT+0800,123.320,123.320,123.320,123.320,0
08.07.2007 05:00:00.000 GMT+0800,123.320,123.320,123.320,123.320,0
09.07.2007 05:00:00.000 GMT+0800,123.336,123.660,123.210,123.390,2588492312500
10.07.2007 05:00:00.000 GMT+0800,123.400,123.480,121.720,121.730,4714774828125
11.07.2007 05:00:00.000 GMT+0800,121.720,122.520,120.990,122.470,5823419710937.5
12.07.2007 05:00:00.000 GMT+0800,122.470,122.590,121.825,122.410,4121541679687.5
13.07.2007 05:00:00.000 GMT+0800,122.410,122.620,121.900,121.910,3849541283203.125
14.07.2007 05:00:00.000 GMT+0800,121.910,121.910,121.910,121.910,0
15.07.2007 05:00:00.000 GMT+0800,121.910,121.910,121.910,121.910,0
16.07.2007 05:00:00.000 GMT+0800,121.948,122.180,121.545,121.890,2927550943359.375
17.07.2007 05:00:00.000 GMT+0800,121.880,122.410,121.690,122.320,3588643005859.375
18.07.2007 05:00:00.000 GMT+0800,122.320,122.330,121.580,121.940,4627461250000
19.07.2007 05:00:00.000 GMT+0800,121.930,122.180,121.730,122.000,3651281343750
20.07.2007 05:00:00.000 GMT+0800,122.000,122.440,120.870,121.260,4456873562500
21.07.2007 05:00:00.000 GMT+0800,121.260,121.260,121.260,121.260,0
22.07.2007 05:00:00.000 GMT+0800,121.260,121.260,121.260,121.260,0
23.07.2007 05:00:00.000 GMT+0800,121.600,121.680,120.800,121.100,3534146607421.875
24.07.2007 05:00:00.000 GMT+0800,121.100,121.140,120.020,120.250,4012252949218.75
25.07.2007 05:00:00.000 GMT+0800,120.250,120.640,119.805,120.490,4708380132812.5
26.07.2007 05:00:00.000 GMT+0800,120.480,120.740,118.510,118.660,4675902273437.5
27.07.2007 05:00:00.000 GMT+0800,118.660,119.290,118.010,118.600,5197392542968.75
28.07.2007 05:00:00.000 GMT+0800,118.600,118.600,118.600,118.600,0
29.07.2007 05:00:00.000 GMT+0800,118.600,118.600,118.600,118.600,0
30.07.2007 05:00:00.000 GMT+0800,118.470,119.170,118.020,119.050,4399464402343.75
31.07.2007 05:00:00.000 GMT+0800,119.040,119.490,118.430,118.600,4528370703125
01.08.2007 05:00:00.000 GMT+0800,118.600,118.990,117.600,118.940,4885169164062.5
02.08.2007 05:00:00.000 GMT+0800,118.930,119.370,118.330,119.200,3666764539062.5
03.08.2007 05:00:00.000 GMT+0800,119.200,119.310,117.940,118.030,3433975695312.5
04.08.2007 05:00:00.000 GMT+0800,118.030,118.030,118.030,118.030,0
05.08.2007 05:00:00.000 GMT+0800,118.030,118.030,118.030,118.030,0
